Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2017-01-26,30.287,30.803,30.211,30.211,3906461
2017-01-27,30.106,30.526,29.628,29.724,1379249
2017-01-30,29.667,30.077,29.275,29.275,1102705
2017-01-31,29.236,29.8,29.236,29.304,1684036
2017-02-01,29.599,29.991,29.494,29.762,3516597
2017-02-02,29.628,29.828,29.236,29.236,1495552
2017-02-03,29.255,29.791,29.246,29.714,1976931
2017-02-06,29.733,30.612,29.733,30.287,2425591
2017-02-07,30.287,30.287,29.848,29.905,2090033
2017-02-08,29.905,30.125,29.714,29.762,2775047
2017-02-09,29.914,30.956,29.914,30.823,2149298
2017-02-10,31.052,31.988,31.042,31.816,6999894
2017-02-13,31.959,32.657,31.816,32.007,3183395
2017-02-14,32.198,32.408,31.635,32.007,2445053
2017-02-15,32.198,33.401,31.949,33.038,4204506
2017-02-16,32.963,33.401,32.532,33.383,6133602
2017-02-17,33.173,33.307,32.465,32.599,4132293
2017-02-20,32.724,32.838,32.361,32.379,900327
2017-02-21,32.379,33.621,32.379,33.526,3742588
2017-02-22,33.631,33.966,33.154,33.87,3842977
2017-02-23,33.679,33.994,33.401,33.401,1790125
2017-02-24,33.258,33.44,32.312,32.408,1898598
2017-02-27,32.408,32.828,31.959,32.151,1587181
2017-02-28,32.341,32.351,31.653,31.796,2492649
2017-03-01,31.931,33.832,31.931,33.823,3386583
2017-03-02,33.841,34.109,33.23,33.813,2476778
2017-03-03,33.393,33.603,33.058,33.058,2546756
2017-03-06,33.058,33.87,32.294,32.724,2598007
2017-03-07,32.599,32.81,31.864,31.864,2135524
2017-03-08,31.816,31.969,31.08,31.319,2376168
2017-03-09,31.5,31.806,30.956,31.386,2877089
2017-03-10,31.711,32.322,31.214,31.214,2093162
2017-03-13,31.214,32.026,31.186,31.959,1806430
2017-03-14,31.94,31.988,31.539,31.625,1986003
2017-03-15,31.415,31.52,31.052,31.07,2437767
2017-03-16,31.625,32.055,31.453,32.045,2901987
2017-03-17,32.007,32.456,32.007,32.188,5733825
2017-03-20,32.188,32.188,31.453,31.739,2073742
2017-03-21,31.749,32.599,31.749,31.931,2841195
2017-03-22,31.529,31.653,30.899,30.975,2522284
2017-03-23,31.147,31.472,30.631,31.195,1773270
2017-03-24,31.128,31.796,31.013,31.796,1165240
2017-03-27,31.195,31.5,30.946,31.433,1014848
2017-03-28,31.702,31.702,31.262,31.653,857461
2017-03-29,31.796,31.864,31.013,31.529,1588004
2017-03-30,31.529,31.788,31.004,31.004,1912063
2017-03-31,31.033,31.309,30.631,30.631,2027681
2017-04-03,30.784,31.568,30.727,31.529,906203
2017-04-04,31.425,32.294,31.272,32.055,1846481
2017-04-05,32.122,32.475,31.969,32.294,1953692
2017-04-06,32.055,32.485,31.72,32.475,1565580
2017-04-07,32.208,32.294,31.682,31.912,1820739
2017-04-10,32.007,32.169,31.711,31.711,1216305
2017-04-11,31.568,32.074,31.147,31.433,1632332
2017-04-12,31.433,31.692,30.478,30.574,2155013
2017-04-13,30.574,30.851,30.297,30.536,2118241
2017-04-18,30.86,31.223,30.689,30.765,3275234
2017-04-19,31.042,31.759,30.937,31.73,2569276
2017-04-20,31.73,31.921,31.348,31.711,1968701
2017-04-21,31.816,31.988,31.004,31.195,1061771
2017-04-24,31.72,31.969,31.28,31.702,2410928
2017-04-25,31.644,32.81,31.644,32.647,3053381
2017-04-26,32.657,33.679,32.399,33.469,4078193
2017-04-27,33.297,34.492,33.287,34.243,3485270
2017-04-28,34.147,34.396,33.393,33.717,2080355
2017-05-02,33.727,33.976,33.411,33.976,1569207
2017-05-04,33.966,35.294,33.927,34.873,5185063
2017-05-05,34.606,34.998,34.472,34.912,2236377
2017-05-08,34.921,35.198,33.899,34.109,2375687
2017-05-09,34.157,35.628,34.09,35.628,3146791
2017-05-10,35.351,35.571,34.186,34.453,3371498
2017-05-11,34.492,35.198,33.774,33.832,2078395
2017-05-12,33.966,34.348,33.631,34.195,1772333
2017-05-15,34.396,34.816,33.985,34.205,1370186
2017-05-16,34.205,34.482,32.972,33.823,3088445
2017-05-17,33.679,33.899,33.03,33.287,2934222
2017-05-18,33.154,33.421,32.552,33.01,1539977
2017-05-19,33.01,33.364,32.743,33.01,2251200
2017-05-22,33.411,34.099,33.115,33.87,2275453
2017-05-23,33.87,34.004,32.895,33.038,1741504
2017-05-24,33.01,34.558,32.771,34.558,3506536
2017-05-25,34.72,35.198,34.28,34.443,2952728
2017-05-26,34.31,34.864,34.042,34.492,2325156
2017-05-29,34.396,34.558,34.061,34.129,467648
2017-05-30,33.994,34.272,33.488,33.66,1105105
2017-05-31,33.65,34.883,33.554,34.883,7300526
2017-06-01,34.788,34.788,33.689,33.689,2418064
2017-06-02,34.004,34.329,33.823,34.176,1608303
2017-06-05,34.176,34.386,33.689,34.061,1881913
2017-06-06,33.765,34.558,33.66,34.339,1774244
2017-06-07,34.272,35.112,34.214,34.348,2457880
2017-06-08,34.214,34.959,34.129,34.959,1800721
2017-06-09,34.873,35.581,34.205,34.252,2356450
2017-06-12,34.252,34.357,33.182,33.182,1968351
2017-06-13,33.469,33.966,33.001,33.832,1843656
2017-06-14,33.909,34.176,33.058,33.097,2186532
2017-06-16,33.22,33.851,33.163,33.536,3618377
2017-06-19,33.727,34.243,33.707,34.233,867957
2017-06-20,34.223,34.223,32.838,33.01,2600207
2017-06-21,32.981,33.23,32.685,33.001,2197460
2017-06-22,33.01,33.24,32.675,32.848,1086860
2017-06-23,32.819,33.068,32.275,32.485,1467814
2017-06-26,32.485,33.707,32.465,33.307,1941362
2017-06-27,33.211,33.86,33.154,33.201,1561985
2017-06-28,33.201,33.316,32.638,33.087,1924703
2017-06-29,33.25,33.488,32.895,33.287,1619632
2017-06-30,32.981,33.411,32.734,32.924,1433720
2017-07-03,32.924,33.889,32.828,33.889,963886
2017-07-04,33.488,33.526,32.963,32.963,1490612
2017-07-05,32.915,33.278,32.877,32.981,1422522
2017-07-06,32.963,33.536,32.895,33.45,1451165
2017-07-07,33.354,33.478,33.201,33.22,851177
2017-07-10,33.44,33.526,32.895,33.106,875302
2017-07-11,33.01,33.383,32.905,33.154,1313349
2017-07-12,33.144,33.813,33.144,33.536,1579175
2017-07-13,33.46,33.603,33.125,33.25,1779934
2017-07-14,33.25,33.393,32.886,33.297,1162655
2017-07-17,33.326,34.09,33.326,34.09,2637842
2017-07-18,33.937,34.3,33.66,34.013,1898369
2017-07-19,34.023,34.586,33.966,34.405,3703676
2017-07-20,34.405,34.796,34.147,34.252,2354122
2017-07-21,34.147,34.529,33.774,34.205,2491741
2017-07-24,34.205,34.759,34.119,34.492,1901362
2017-07-25,34.396,34.644,34.223,34.492,2625126
2017-07-26,34.586,34.864,34.405,34.682,902036
2017-07-27,34.51,34.778,34.433,34.778,1177923
2017-07-28,34.539,35.093,34.357,35.093,958713
2017-07-31,34.921,35.437,34.921,35.189,2428372
2017-08-01,35.16,35.762,35.16,35.618,1575805
2017-08-02,35.504,35.781,34.29,34.386,3424318
2017-08-03,34.405,34.653,33.927,33.927,2743515
2017-08-04,33.976,34.682,33.976,34.252,2862718
2017-08-07,34.31,34.51,34.137,34.51,1032446
2017-08-08,34.51,35.284,34.262,35.284,1565582
2017-08-09,35.084,35.179,34.615,35.093,2140230
2017-08-10,34.845,35.218,34.28,34.3,2000123
2017-08-11,34.205,34.492,34.186,34.272,1544137
2017-08-14,34.367,34.778,34.272,34.386,1133109
2017-08-16,34.396,34.462,33.966,33.966,1746240
2017-08-17,33.966,34.052,33.488,33.65,1185836
2017-08-18,33.44,33.65,33.201,33.546,1239882
2017-08-21,33.488,33.813,33.25,33.813,438024
2017-08-22,33.794,33.86,33.354,33.44,977875
2017-08-23,33.469,33.689,33.097,33.526,839706
2017-08-24,33.536,34.243,33.393,34.195,1581399
2017-08-25,34.376,34.529,34.042,34.386,953140
2017-08-28,34.586,35.198,34.262,35.169,1850643
2017-08-29,35.074,35.169,34.433,34.462,1800569
2017-08-30,34.759,35.734,34.682,35.255,2636902
2017-08-31,35.246,35.638,34.644,35.045,1738233
2017-09-01,34.902,35.255,34.615,35.255,880281
2017-09-04,34.682,35.169,34.653,34.883,759141
2017-09-05,34.998,35.284,34.644,34.883,1017757
2017-09-06,34.586,34.921,34.549,34.682,957605
